2020-03-17 21:36:57,650 | left side is affected
2020-03-17 21:37:00,691 | Client:-- Connected to143.248.65.103:8011
2020-03-17 21:37:04,533 |     36|    51|    70|    96|    37|   151|   230|     1|    35|    96|28.71554652729771|29.799452969037123|     3|     0|-0.491|-0.065| 0.758|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,573 |     47|    57|    78|    76|    30|   147|   220|     0|    35|    76|28.575066784284612|30.768602198935838|     3|     0|-0.494|-0.066| 0.738|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,612 |     64|    57|    84|    45|    19|   144|   230|     1|    34|    45|28.62595970665114|31.30435639770412|     0|     0|-0.487|-0.054|  0.76|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,653 |     80|    62|    89|    14|    14|   139|   230|     1|    34|    14|28.04667389099743|31.551978073271478|     0|     0|-0.469|-0.074| 0.758|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,693 |    100|    69|    94|     1|     4|   129|   260|     1|    34|     1|26.750803916839338|31.512009273259572|     0|     0|-0.484|-0.073| 0.737|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,734 |    116|    73|    99|     0|     1|   109|   240|     0|    34|     0|21.536741023844545|32.07194400579342|     0|     0|-0.457|-0.069| 0.762|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,774 |    127|    77|   104|     0|     1|    70|   240|     0|    34|     0|25.714892794314625|31.56184054495912|     0|     2|-0.471|-0.076| 0.763|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,813 |    133|    81|   108|     0|     1|    31|   240|     0|    34|     0|27.45825299920018|31.556278226943775|     0|     2|-0.473|-0.063| 0.769|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,854 |    136|    84|   111|     0|     3|     8|   210|    -1|    34|     0|26.969122366454272|31.55281820224713|     0|     2|-0.498|-0.064| 0.764|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:04,893 |    137|    88|   114|     0|     5|     0|   210|    -1|    33|     0|26.18401258565423|31.998273204683542|     0|     2|-0.482|-0.082| 0.754|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
